"","Date.and.Time..UTC.","Transmitter","Receiver","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Statione.Name","Latitude","Longitude","Transmitter.Type","Sensor.Precision"
"5794","2024-07-29 16:28:20.767883","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5795","2024-07-29 16:28:30.767972","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5796","2024-07-29 16:28:35.768039","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5797","2024-07-29 16:28:40.768061","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5798","2024-07-29 16:28:45.768128","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799","2024-07-29 16:28:50.76815","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800","2024-07-29 16:28:55.768186","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801","2024-07-29 16:29:00.768239","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802","2024-07-29 16:29:05.768276","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803","2024-07-29 16:29:10.768328","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5804","2024-07-29 16:29:15.768364","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5805","2024-07-29 16:29:20.768416","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5806","2024-07-29 16:29:25.768454","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5807","2024-07-29 16:29:30.768505","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808","2024-07-29 16:29:35.768542","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5809","2024-07-29 16:29:40.768579","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5810","2024-07-29 16:29:45.768631","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5811","2024-07-29 16:29:50.768667","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812","2024-07-29 16:29:55.76872","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5813","2024-07-29 16:30:05.768808","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5814","2024-07-29 16:30:10.768845","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5815","2024-07-29 16:30:15.768898","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5816","2024-07-29 16:30:20.768935","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817","2024-07-29 16:30:25.768986","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5818","2024-07-29 16:30:35.769045","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5819","2024-07-29 16:30:40.769097","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5820","2024-07-29 16:30:45.769133","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5821","2024-07-29 16:30:50.769186","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822","2024-07-29 16:30:55.769223","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5823","2024-07-29 16:31:00.769274","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824","2024-07-29 16:31:05.769311","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5825","2024-07-29 16:31:10.769363","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5826","2024-07-29 16:31:15.7694","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827","2024-07-29 16:31:20.769452","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828","2024-07-29 16:31:25.769489","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5829","2024-07-29 16:31:30.769526","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5830","2024-07-29 16:31:40.769614","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5831","2024-07-29 16:31:45.769667","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5832","2024-07-29 16:31:50.769704","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5833","2024-07-29 16:31:55.769755","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5834","2024-07-29 16:32:00.769792","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5835","2024-07-29 16:32:10.769881","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836","2024-07-29 16:32:15.769902","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837","2024-07-29 16:32:20.76997","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838","2024-07-29 16:32:25.769992","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5839","2024-07-29 16:32:30.770043","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840","2024-07-29 16:32:35.77008","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5841","2024-07-29 16:32:40.770132","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842","2024-07-29 16:32:45.770169","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843","2024-07-29 16:32:50.770221","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844","2024-07-29 16:32:55.770258","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5845","2024-07-29 16:33:00.77031","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846","2024-07-29 16:33:05.770347","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5847","2024-07-29 16:33:10.770383","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5848","2024-07-29 16:33:15.770436","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5849","2024-07-29 16:33:20.770473","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850","2024-07-29 16:33:25.770524","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851","2024-07-29 16:33:30.770561","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852","2024-07-29 16:33:35.770613","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5853","2024-07-29 16:33:45.770702","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5854","2024-07-29 16:33:50.770739","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5855","2024-07-29 16:33:55.770791","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5856","2024-07-29 16:34:00.770827","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857","2024-07-29 16:34:05.770849","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5858","2024-07-29 16:34:10.770917","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5859","2024-07-29 16:34:15.770939","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860","2024-07-29 16:34:20.771005","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5861","2024-07-29 16:34:25.771027","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5862","2024-07-29 16:34:30.771079","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863","2024-07-29 16:34:35.771116","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864","2024-07-29 16:34:40.771168","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865","2024-07-29 16:34:45.771205","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866","2024-07-29 16:34:50.771257","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5867","2024-07-29 16:34:55.771293","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5868","2024-07-29 16:35:00.77133","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5869","2024-07-29 16:35:05.771383","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5870","2024-07-29 16:35:10.77142","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5871","2024-07-29 16:35:20.771508","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5872","2024-07-29 16:35:25.77156","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5873","2024-07-29 16:35:30.771597","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5874","2024-07-29 16:35:35.771649","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5875","2024-07-29 16:35:40.771686","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5876","2024-07-29 16:35:45.771738","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5877","2024-07-29 16:35:50.771774","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5878","2024-07-29 16:35:55.771796","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5879","2024-07-29 16:36:00.771864","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5880","2024-07-29 16:36:05.771885","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5881","2024-07-29 16:36:10.771952","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5882","2024-07-29 16:36:15.771974","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5883","2024-07-29 16:36:20.772041","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5884","2024-07-29 16:36:25.772062","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5885","2024-07-29 16:36:30.772115","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5886","2024-07-29 16:36:35.772152","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5887","2024-07-29 16:36:40.772204","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5888","2024-07-29 16:36:45.77224","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5889","2024-07-29 16:36:55.772329","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5890","2024-07-29 16:37:00.772367","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5891","2024-07-29 16:37:05.772418","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5892","2024-07-29 16:37:10.772455","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5893","2024-07-29 16:37:15.772507","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5894","2024-07-29 16:37:20.772543","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5895","2024-07-29 16:37:25.772596","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5896","2024-07-29 16:37:30.772633","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5897","2024-07-29 16:37:35.772685","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5898","2024-07-29 16:37:40.772721","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5899","2024-07-29 16:37:45.772743","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5900","2024-07-29 16:37:50.77281","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5901","2024-07-29 16:37:55.772832","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5902","2024-07-29 16:38:00.772899","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5903","2024-07-29 16:38:05.772921","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5904","2024-07-29 16:38:10.772988","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5905","2024-07-29 16:38:15.773009","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5906","2024-07-29 16:38:20.773077","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5907","2024-07-29 16:38:30.773166","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5908","2024-07-29 16:38:35.773187","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5909","2024-07-29 16:38:40.773224","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5910","2024-07-29 16:38:45.773276","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5911","2024-07-29 16:38:50.773312","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5912","2024-07-29 16:39:00.773402","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5913","2024-07-29 16:39:05.773454","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914","2024-07-29 16:39:10.77349","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5915","2024-07-29 16:39:15.773543","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5916","2024-07-29 16:39:20.77358","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5917","2024-07-29 16:39:25.773632","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5918","2024-07-29 16:39:30.773668","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5919","2024-07-29 16:39:35.77372","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5920","2024-07-29 16:39:40.773757","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5921","2024-07-29 16:39:45.773778","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5922","2024-07-29 16:39:50.773846","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5923","2024-07-29 16:39:55.773868","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5924","2024-07-29 16:40:00.773935","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5925","2024-07-29 16:40:05.773956","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5926","2024-07-29 16:40:10.774024","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5927","2024-07-29 16:40:15.774045","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5928","2024-07-29 16:40:20.774113","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5929","2024-07-29 16:40:25.774134","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5930","2024-07-29 16:40:35.774223","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5931","2024-07-29 16:40:40.774259","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5932","2024-07-29 16:40:45.774312","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933","2024-07-29 16:40:50.774349","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5934","2024-07-29 16:40:55.774401","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5935","2024-07-29 16:41:00.774437","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936","2024-07-29 16:41:05.774489","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5937","2024-07-29 16:41:10.774526","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5938","2024-07-29 16:41:15.774578","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5939","2024-07-29 16:41:20.774615","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5940","2024-07-29 16:41:25.774667","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5941","2024-07-29 16:41:30.774704","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5942","2024-07-29 16:41:35.774725","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5943","2024-07-29 16:41:40.774793","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5944","2024-07-29 16:41:45.774814","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945","2024-07-29 16:41:50.774882","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5946","2024-07-29 16:41:55.774903","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5947","2024-07-29 16:42:00.77497","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5948","2024-07-29 16:42:10.775059","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5949","2024-07-29 16:42:15.775081","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5950","2024-07-29 16:42:20.775148","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5951","2024-07-29 16:42:25.77517","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5952","2024-07-29 16:42:30.775237","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5953","2024-07-29 16:42:35.775258","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5954","2024-07-29 16:42:40.775296","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5955","2024-07-29 16:42:45.775348","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5956","2024-07-29 16:42:50.775384","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5957","2024-07-29 16:42:55.775436","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5958","2024-07-29 16:43:00.775473","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5959","2024-07-29 16:43:05.775525","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5960","2024-07-29 16:43:10.775562","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5961","2024-07-29 16:43:15.775614","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5962","2024-07-29 16:43:20.775651","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5963","2024-07-29 16:43:25.775702","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5964","2024-07-29 16:43:30.77574","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5965","2024-07-29 16:43:35.775761","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5966","2024-07-29 16:43:45.77585","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5967","2024-07-29 16:43:50.775917","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5968","2024-07-29 16:43:55.775939","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5969","2024-07-29 16:44:00.776006","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5970","2024-07-29 16:44:05.776028","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5971","2024-07-29 16:44:10.776095","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5972","2024-07-29 16:44:15.776117","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5973","2024-07-29 16:44:20.776184","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5974","2024-07-29 16:44:25.776205","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5975","2024-07-29 16:44:30.776273","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5976","2024-07-29 16:44:35.776294","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5977","2024-07-29 16:44:40.776331","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5978","2024-07-29 16:44:45.776383","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5979","2024-07-29 16:44:50.77642","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5980","2024-07-29 16:44:55.776472","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5981","2024-07-29 16:45:00.776509","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5982","2024-07-29 16:45:05.776561","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5983","2024-07-29 16:45:10.776597","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5984","2024-07-29 16:45:20.776686","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5985","2024-07-29 16:45:25.776739","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5986","2024-07-29 16:45:30.776775","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5987","2024-07-29 16:45:35.776827","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5988","2024-07-29 16:45:40.776864","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5989","2024-07-29 16:45:45.776886","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5990","2024-07-29 16:45:50.776953","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5991","2024-07-29 16:45:55.776974","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5992","2024-07-29 16:46:00.777042","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5993","2024-07-29 16:46:05.777063","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5994","2024-07-29 16:46:10.77713","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5995","2024-07-29 16:46:15.777152","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5996","2024-07-29 16:46:20.77722","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5997","2024-07-29 16:46:25.777241","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5998","2024-07-29 16:46:30.777308","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5999","2024-07-29 16:46:35.77733","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6000","2024-07-29 16:46:40.777367","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6001","2024-07-29 16:46:45.777418","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6002","2024-07-29 16:46:55.777508","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6003","2024-07-29 16:47:00.777544","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6004","2024-07-29 16:47:05.777596","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6005","2024-07-29 16:47:10.777633","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6006","2024-07-29 16:47:15.777686","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
